product_id,type,air_temp_k,process_temp_k,rotational_speed,torque,tool_wear,target,failure_type,temp_delta,power_watts,tool_wear_ratio,air_temp_c,process_temp_c,region
L47359,L,298.2,308.3,1304.0,49.8,45,0,No Failure,10.100000000000023,6800.41712166661,0.17786561264822134,25.05000000000001,35.150000000000034,Asia-Pacific
L47360,L,298.2,308.3,1475.0,49.9,47,0,No Failure,10.100000000000023,7707.635776194758,0.1857707509881423,25.05000000000001,35.150000000000034,Asia-Pacific
H29595,H,298.2,308.3,1824.0,24.2,49,0,No Failure,10.100000000000023,4622.413766785878,0.19367588932806323,25.05000000000001,35.150000000000034,North americ
M15042,M,298.1,308.2,1342.0,48.1,54,0,No Failure,10.099999999999966,6759.681136925063,0.2134387351778656,24.950000000000045,35.05000000000001,Europe
L47363,L,298.1,308.2,1485.0,40.7,57,0,No Failure,10.099999999999966,6329.209639554678,0.22529644268774704,24.950000000000045,35.05000000000001,Asia-Pacific
L47364,L,298.2,308.2,1667.0,30.6,59,0,No Failure,10.0,5341.775652604869,0.233201581027668,25.05000000000001,35.05000000000001,Asia-Pacific
L47365,L,298.2,308.2,1446.0,38.2,61,0,No Failure,10.0,5784.426057495672,0.24110671936758893,25.05000000000001,35.05000000000001,Asia-Pacific
L47366,L,298.1,308.3,1301.0,56.0,63,0,No Failure,10.199999999999989,7629.462478997933,0.2490118577075099,24.950000000000045,35.150000000000034,Asia-Pacific
L47367,L,298.2,308.4,1379.0,43.1,65,0,No Failure,10.199999999999989,6224.008173561467,0.25691699604743085,25.05000000000001,35.25,Asia-Pacific
L47368,L,298.3,308.5,1606.0,33.6,67,0,No Failure,10.199999999999989,5650.845537865033,0.2648221343873518,25.150000000000034,35.35000000000002,Asia-Pacific
M15049,M,298.3,308.4,1539.0,43.4,69,0,No Failure,10.099999999999966,6994.504715805388,0.2727272727272727,25.150000000000034,35.25,Europe
L47370,L,298.2,308.4,1477.0,49.9,72,0,No Failure,10.199999999999989,7718.086807755699,0.2845849802371542,25.05000000000001,35.25,Asia-Pacific
L47371,L,298.2,308.4,1666.0,34.6,74,0,No Failure,10.199999999999989,6036.423676215621,0.2924901185770751,25.05000000000001,35.25,Asia-Pacific
H29606,H,298.2,308.4,1398.0,51.8,76,0,No Failure,10.199999999999989,7583.42767464733,0.30039525691699603,25.05000000000001,35.25,North americ
H29607,H,298.2,308.4,1678.0,34.6,81,0,No Failure,10.199999999999989,6079.903318541303,0.3201581027667984,25.05000000000001,35.25,North americ
M15054,M,298.2,308.5,1895.5,12.800000000000011,86,1,Power Failure,10.300000000000011,2540.752586615235,0.33992094861660077,25.05000000000001,35.35000000000002,Europe
L47375,L,298.3,308.5,1453.0,42.9,89,0,No Failure,10.199999999999989,6527.569799702335,0.35177865612648224,25.150000000000034,35.35000000000002,Asia-Pacific
H29610,H,298.3,308.6,1432.0,49.5,91,0,No Failure,10.300000000000011,7422.955121901963,0.35968379446640314,25.150000000000034,35.450000000000045,North americ
M15057,M,298.4,308.6,1527.0,40.9,96,0,No Failure,10.200000000000045,6540.199002169767,0.3794466403162055,25.25,35.450000000000045,Europe
L47378,L,298.4,308.7,1588.0,35.0,99,0,No Failure,10.300000000000011,5820.32398955069,0.391304347826087,25.25,35.55000000000001,Asia-Pacific
L47379,L,298.4,308.6,1433.0,47.1,101,0,No Failure,10.200000000000045,7067.986567972852,0.39920948616600793,25.25,35.450000000000045,Asia-Pacific
L47380,L,298.4,308.6,1609.0,35.0,103,0,No Failure,10.200000000000045,5897.293009563639,0.40711462450592883,25.25,35.450000000000045,Asia-Pacific
L47381,L,298.3,308.5,1575.0,41.2,105,0,No Failure,10.199999999999989,6795.264909714723,0.4150197628458498,25.150000000000034,35.35000000000002,Asia-Pacific
M15062,M,298.4,308.5,1636.0,35.7,107,0,No Failure,10.100000000000023,6116.178241714753,0.42292490118577075,25.25,35.35000000000002,Europe
L47383,L,298.4,308.5,1490.0,37.9,110,0,No Failure,10.100000000000023,5913.6292913623065,0.43478260869565216,25.25,35.35000000000002,Asia-Pacific
L47384,L,298.4,308.5,1741.0,32.8,112,0,No Failure,10.100000000000023,5980.000672157147,0.4426877470355731,25.25,35.35000000000002,Asia-Pacific
M15065,M,298.5,308.6,1344.0,53.0,114,0,No Failure,10.100000000000023,7459.397596683605,0.4505928853754941,25.350000000000023,35.450000000000045,Europe
L47386,L,298.5,308.7,1609.0,35.3,117,0,No Failure,10.199999999999989,5947.841235359898,0.4624505928853755,25.350000000000023,35.55000000000001,Asia-Pacific
M15067,M,298.4,308.7,1421.0,60.7,119,1,Power Failure,10.300000000000011,9032.571061919718,0.47035573122529645,25.25,35.55000000000001,Europe
L47388,L,298.4,308.6,1591.0,36.7,122,0,No Failure,10.200000000000045,6114.555085510398,0.48221343873517786,25.25,35.450000000000045,Asia-Pacific
L47389,L,298.4,308.6,1477.0,44.0,124,0,No Failure,10.200000000000045,6805.527445716449,0.4901185770750988,25.25,35.450000000000045,Asia-Pacific
L47390,L,298.4,308.7,1523.0,36.1,126,0,No Failure,10.300000000000011,5757.523552405431,0.4980237154150198,25.25,35.55000000000001,Asia-Pacific
L47391,L,298.5,308.7,1575.0,33.9,128,0,No Failure,10.199999999999989,5591.249525226434,0.5059288537549407,25.350000000000023,35.55000000000001,Asia-Pacific
H29626,H,298.4,308.7,1344.0,52.9,130,0,No Failure,10.300000000000011,7445.323261595522,0.5138339920948617,25.25,35.55000000000001,North americ
L47393,L,298.4,308.7,1386.0,44.9,135,0,No Failure,10.300000000000011,6516.856968753595,0.5335968379446641,25.25,35.55000000000001,Asia-Pacific
M15074,M,298.3,308.6,1589.0,37.1,137,0,No Failure,10.300000000000011,6173.428531838672,0.541501976284585,25.150000000000034,35.450000000000045,Europe
L47395,L,298.3,308.6,1548.0,40.3,140,0,No Failure,10.300000000000011,6532.879091286903,0.5533596837944664,25.150000000000034,35.450000000000045,Asia-Pacific
L47396,L,298.3,308.6,1499.0,38.3,142,0,No Failure,10.300000000000011,6012.13916500337,0.5612648221343873,25.150000000000034,35.450000000000045,Asia-Pacific
L47397,L,298.3,308.5,1664.0,31.6,144,0,No Failure,10.199999999999989,5506.416051603998,0.5691699604743083,25.150000000000034,35.35000000000002,Asia-Pacific
L47398,L,298.3,308.6,1447.0,38.1,146,0,No Failure,10.300000000000011,5773.2734035754265,0.5770750988142292,25.150000000000034,35.450000000000045,Asia-Pacific
M15079,M,298.3,308.5,1434.0,46.2,148,0,No Failure,10.199999999999989,6937.767552481556,0.5849802371541502,25.150000000000034,35.35000000000002,Europe
L47400,L,298.3,308.5,1416.0,52.7,151,0,No Failure,10.199999999999989,7814.523230245396,0.5968379446640316,25.150000000000034,35.35000000000002,Asia-Pacific
H29635,H,298.4,308.5,1827.0,24.3,153,0,No Failure,10.100000000000023,4649.148720267927,0.6047430830039525,25.25,35.35000000000002,North americ
L47402,L,298.4,308.6,1304.0,45.0,158,0,No Failure,10.200000000000045,6144.955230421636,0.6245059288537549,25.25,35.450000000000045,Asia-Pacific
L47403,L,298.4,308.6,1569.0,34.4,160,0,No Failure,10.200000000000045,5652.102174926468,0.6324110671936759,25.25,35.450000000000045,Asia-Pacific
L47404,L,298.3,308.6,1584.0,29.3,162,0,No Failure,10.300000000000011,4860.169498809553,0.6403162055335968,25.150000000000034,35.450000000000045,Asia-Pacific
L47405,L,298.3,308.5,1362.0,53.8,164,0,No Failure,10.199999999999989,7673.40288824614,0.6482213438735178,25.150000000000034,35.35000000000002,Asia-Pacific
L47406,L,298.3,308.4,1329.0,49.2,166,0,No Failure,10.099999999999966,6847.28968405817,0.6561264822134387,25.150000000000034,35.25,Asia-Pacific
L47407,L,298.3,308.5,1539.0,36.1,168,0,No Failure,10.199999999999989,5818.009682962546,0.6640316205533597,25.150000000000034,35.35000000000002,Asia-Pacific
M15088,M,298.3,308.5,1629.0,37.1,170,0,No Failure,10.199999999999989,6328.832648436246,0.6719367588932806,25.150000000000034,35.35000000000002,Europe
L47409,L,298.3,308.5,1538.0,32.2,173,0,No Failure,10.199999999999989,5186.099264643983,0.6837944664031621,25.150000000000034,35.35000000000002,Asia-Pacific
L47410,L,298.3,308.6,1570.0,34.8,175,0,No Failure,10.300000000000011,5721.468540717731,0.691699604743083,25.150000000000034,35.450000000000045,Asia-Pacific
L47411,L,298.3,308.4,1408.0,43.1,177,0,No Failure,10.099999999999966,6354.897395485528,0.6996047430830039,25.150000000000034,35.25,Asia-Pacific
L47412,L,298.2,308.4,1424.0,47.6,179,0,No Failure,10.199999999999989,7098.156329422827,0.7075098814229249,25.05000000000001,35.25,Asia-Pacific
L47413,L,298.2,308.4,1512.0,34.9,181,0,No Failure,10.199999999999989,5525.935813958303,0.7154150197628458,25.05000000000001,35.25,Asia-Pacific
L47414,L,298.2,308.4,1478.0,42.9,183,0,No Failure,10.199999999999989,6639.881737068171,0.7233201581027668,25.05000000000001,35.25,Asia-Pacific
M15095,M,298.1,308.3,1680.0,33.7,185,0,No Failure,10.199999999999989,5928.8136558546585,0.7312252964426877,24.950000000000045,35.150000000000034,Europe
L47416,L,298.1,308.3,1495.0,38.7,188,0,No Failure,10.199999999999989,6058.718512080595,0.7430830039525692,24.950000000000045,35.150000000000034,Asia-Pacific
M15097,M,298.0,308.1,1552.0,36.6,190,0,No Failure,10.100000000000023,5948.417194013057,0.7509881422924901,24.850000000000023,34.950000000000045,Europe
L47418,L,297.9,308.1,1393.0,50.3,193,0,No Failure,10.200000000000045,7337.493329748809,0.7628458498023716,24.75,34.950000000000045,Asia-Pacific
L47419,L,298.0,308.2,1611.0,30.6,195,0,No Failure,10.199999999999989,5162.32788023182,0.7707509881422925,24.850000000000023,35.05000000000001,Asia-Pacific
M15100,M,298.0,308.1,1339.0,51.6,197,0,No Failure,10.100000000000023,7235.339208629582,0.7786561264822134,24.850000000000023,34.950000000000045,Europe
L47421,L,298.0,308.1,1777.0,24.3,200,0,No Failure,10.100000000000023,4521.91421779754,0.7905138339920948,24.850000000000023,34.950000000000045,Asia-Pacific
L47422,L,298.0,308.2,1348.0,58.8,202,1,Overstrain Failure,10.199999999999989,8300.33911819652,0.7984189723320159,24.850000000000023,35.05000000000001,Asia-Pacific
L47423,L,298.0,308.2,1442.0,44.1,204,0,No Failure,10.199999999999989,6659.359611520428,0.8063241106719368,24.850000000000023,35.05000000000001,Asia-Pacific
M15104,M,298.0,308.2,1395.0,49.1,206,0,No Failure,10.199999999999989,7172.727267043536,0.8142292490118577,24.850000000000023,35.05000000000001,Europe
M15105,M,297.9,308.1,1627.0,31.4,209,0,No Failure,10.200000000000045,5349.901905602154,0.8260869565217391,24.75,34.950000000000045,Europe
L47426,L,297.9,308.1,1585.0,33.5,212,0,No Failure,10.200000000000045,5560.3571974661345,0.8379446640316206,24.75,34.950000000000045,Asia-Pacific
L47427,L,298.0,308.2,1469.0,45.5,214,0,No Failure,10.199999999999989,6999.4160723205,0.8458498023715415,24.850000000000023,35.05000000000001,Asia-Pacific
L47428,L,298.0,308.3,1362.0,56.8,216,1,Overstrain Failure,10.300000000000011,8101.2878076650695,0.8537549407114624,24.850000000000023,35.150000000000034,Asia-Pacific
L47429,L,298.0,308.3,1405.0,56.2,218,1,Overstrain Failure,10.300000000000011,8268.776584003457,0.8616600790513834,24.850000000000023,35.150000000000034,Asia-Pacific
L47430,L,298.0,308.3,1662.0,32.7,0,0,No Failure,10.300000000000011,5691.246419390198,0.0,24.850000000000023,35.150000000000034,Asia-Pacific
M15111,M,298.0,308.2,1466.0,42.6,2,0,No Failure,10.199999999999989,6539.916258830944,0.007905138339920948,24.850000000000023,35.05000000000001,Europe
L47432,L,298.0,308.2,1620.0,35.8,5,0,No Failure,10.199999999999989,6073.326917919787,0.019762845849802372,24.850000000000023,35.05000000000001,Asia-Pacific
L47433,L,298.0,308.2,1357.0,48.2,7,0,No Failure,10.199999999999989,6849.446911013634,0.02766798418972332,24.850000000000023,35.05000000000001,Asia-Pacific
L47434,L,298.0,308.2,1514.0,37.9,9,0,No Failure,10.199999999999989,6008.8823806191485,0.03557312252964427,24.850000000000023,35.05000000000001,Asia-Pacific
L47435,L,298.0,308.2,1489.0,40.4,11,0,No Failure,10.199999999999989,6299.479701076205,0.043478260869565216,24.850000000000023,35.05000000000001,Asia-Pacific
L47436,L,298.1,308.3,1331.0,63.0,13,0,No Failure,10.199999999999989,8781.065626048829,0.05138339920948617,24.950000000000045,35.150000000000034,Asia-Pacific
L47437,L,298.0,308.0,1615.0,29.5,15,0,No Failure,10.0,4989.110933288391,0.05928853754940711,24.850000000000023,34.85000000000002,Asia-Pacific
L47438,L,298.1,308.2,1482.0,37.9,17,0,No Failure,10.099999999999966,5881.878261610027,0.06719367588932806,24.950000000000045,35.05000000000001,Asia-Pacific
M15119,M,298.1,308.2,1420.0,63.9,19,1,Power Failure,10.099999999999966,9502.061140047686,0.07509881422924901,24.950000000000045,35.05000000000001,Europe
M15120,M,298.2,308.3,1522.0,49.1,22,0,No Failure,10.100000000000023,7825.728244043198,0.08695652173913043,25.05000000000001,35.150000000000034,Europe
L47441,L,298.1,308.2,1654.0,32.1,25,0,No Failure,10.099999999999966,5559.927846470144,0.09881422924901186,24.950000000000045,35.05000000000001,Asia-Pacific
M15122,M,298.1,308.2,1736.0,26.8,27,0,No Failure,10.099999999999966,4872.065662991146,0.1067193675889328,24.950000000000045,35.05000000000001,Europe
M15123,M,298.0,308.1,1587.0,32.3,30,0,No Failure,10.100000000000023,5367.945119409271,0.11857707509881422,24.850000000000023,34.950000000000045,Europe
L47444,L,298.1,308.2,1390.0,47.5,33,0,No Failure,10.099999999999966,6914.1218317755365,0.13043478260869565,24.950000000000045,35.05000000000001,Asia-Pacific
L47445,L,298.0,308.1,1454.0,37.1,35,0,No Failure,10.100000000000023,5648.939638321855,0.1383399209486166,24.850000000000023,34.950000000000045,Asia-Pacific
H29680,H,298.0,308.1,1440.0,43.7,37,0,No Failure,10.100000000000023,6589.80475016995,0.14624505928853754,24.850000000000023,34.950000000000045,North americ
L47447,L,297.9,308.0,1895.5,21.1,42,0,No Failure,10.100000000000023,4188.271841998549,0.16600790513833993,24.75,34.85000000000002,Asia-Pacific
H29682,H,297.9,308.0,1800.0,24.8,44,0,No Failure,10.100000000000023,4674.689868541612,0.17391304347826086,24.75,34.85000000000002,North americ
L47449,L,298.0,308.0,1524.0,37.0,49,0,No Failure,10.0,5904.937551687375,0.19367588932806323,24.850000000000023,34.85000000000002,Asia-Pacific
H29684,H,298.0,308.0,1520.0,39.6,51,0,No Failure,10.0,6303.2915001625615,0.2015810276679842,24.850000000000023,34.85000000000002,North americ
M15131,M,298.1,308.1,1452.0,40.8,56,0,No Failure,10.0,6203.765844896836,0.22134387351778656,24.950000000000045,34.950000000000045,Europe
L47452,L,298.1,308.1,1484.0,40.4,59,0,No Failure,10.0,6278.326310542034,0.233201581027668,24.950000000000045,34.950000000000045,Asia-Pacific
L47453,L,298.1,308.0,1426.0,46.0,61,0,No Failure,9.899999999999977,6869.197056829202,0.24110671936758893,24.950000000000045,34.85000000000002,Asia-Pacific
L47454,L,298.1,308.0,1652.0,28.5,63,0,No Failure,9.899999999999977,4930.415510543821,0.2490118577075099,24.950000000000045,34.85000000000002,Asia-Pacific
L47455,L,298.0,308.0,1401.0,54.7,65,0,No Failure,10.0,8025.16701766859,0.25691699604743085,24.850000000000023,34.85000000000002,Asia-Pacific
M15136,M,298.0,307.9,1750.0,26.6,67,0,No Failure,9.899999999999977,4874.704600820162,0.2648221343873518,24.850000000000023,34.75,Europe
H29691,H,298.0,308.0,1479.0,50.7,70,0,No Failure,10.0,7852.442253574225,0.2766798418972332,24.850000000000023,34.85000000000002,North americ
M15138,M,298.0,308.0,1620.0,29.4,75,0,No Failure,10.0,4987.5924968391555,0.2964426877470356,24.850000000000023,34.85000000000002,Europe
L47459,L,298.0,308.1,1819.0,23.4,78,0,No Failure,10.100000000000023,4457.354488766269,0.308300395256917,24.850000000000023,34.950000000000045,Asia-Pacific
M15140,M,298.1,308.1,1456.0,43.7,80,0,No Failure,10.0,6663.024802949617,0.31620553359683795,24.950000000000045,34.950000000000045,Europe
L47461,L,298.1,308.0,1626.0,36.5,83,0,No Failure,9.899999999999977,6215.012746596688,0.32806324110671936,24.950000000000045,34.85000000000002,Asia-Pacific
M15142,M,298.1,308.1,1390.0,49.8,85,0,No Failure,10.0,7248.910888893088,0.3359683794466403,24.950000000000045,34.950000000000045,Europe
L47463,L,298.2,308.2,1469.0,43.0,88,0,No Failure,10.0,6614.832771643549,0.34782608695652173,25.05000000000001,35.05000000000001,Asia-Pacific
L47464,L,298.2,308.3,1895.5,19.2,90,0,No Failure,10.100000000000023,3811.128879922849,0.3557312252964427,25.05000000000001,35.150000000000034,Asia-Pacific
L47465,L,298.2,308.3,1568.0,36.0,92,0,No Failure,10.100000000000023,5911.2207369945545,0.36363636363636365,25.05000000000001,35.150000000000034,Asia-Pacific
L47466,L,298.2,308.3,1589.0,33.2,94,0,No Failure,10.100000000000023,5524.469737386628,0.3715415019762846,25.05000000000001,35.150000000000034,Asia-Pacific
L47467,L,298.2,308.3,1805.0,31.6,96,0,No Failure,10.100000000000023,5973.005392515154,0.3794466403162055,25.05000000000001,35.150000000000034,Asia-Pacific
H29702,H,298.2,308.4,1385.0,42.2,98,0,No Failure,10.199999999999989,6120.555527478756,0.38735177865612647,25.05000000000001,35.25,North americ
L47469,L,298.1,308.4,1436.0,46.7,103,0,No Failure,10.299999999999955,7022.632442030528,0.40711462450592883,24.950000000000045,35.25,Asia-Pacific
L47470,L,298.1,308.4,1438.0,45.6,105,0,No Failure,10.299999999999955,6866.767558510426,0.4150197628458498,24.950000000000045,35.25,Asia-Pacific
L47471,L,298.0,308.3,1473.0,42.6,107,0,No Failure,10.300000000000011,6571.143689807627,0.42292490118577075,24.850000000000023,35.150000000000034,Asia-Pacific
L47472,L,298.1,308.4,1335.0,40.2,109,0,No Failure,10.299999999999955,5619.9950980067815,0.4308300395256917,24.950000000000045,35.25,Asia-Pacific
H29707,H,298.1,308.5,1392.0,44.8,111,0,No Failure,10.399999999999977,6530.491480870174,0.43873517786561267,24.950000000000045,35.35000000000002,North americ
M15154,M,298.1,308.5,1372.0,51.1,116,0,No Failure,10.399999999999977,7341.818255635252,0.45849802371541504,24.950000000000045,35.35000000000002,Europe
M15155,M,298.1,308.6,1716.0,30.7,119,0,No Failure,10.5,5516.762363409821,0.47035573122529645,24.950000000000045,35.450000000000045,Europe
L47476,L,298.0,308.5,1395.0,46.2,122,0,No Failure,10.5,6749.083497706953,0.48221343873517786,24.850000000000023,35.35000000000002,Asia-Pacific
L47477,L,298.0,308.5,1713.0,25.3,124,0,No Failure,10.5,4538.438995155423,0.4901185770750988,24.850000000000023,35.35000000000002,Asia-Pacific
H29712,H,297.9,308.5,1895.5,18.7,126,0,No Failure,10.600000000000023,3711.880732008192,0.4980237154150198,24.75,35.35000000000002,North americ
M15159,M,297.8,308.3,1567.0,35.6,131,0,No Failure,10.5,5841.812483301244,0.5177865612648221,24.650000000000034,35.150000000000034,Europe
L47480,L,297.8,308.4,1622.0,38.3,134,0,No Failure,10.599999999999966,6505.463459396576,0.5296442687747036,24.650000000000034,35.25,Asia-Pacific
L47481,L,297.7,308.4,1740.0,27.1,136,0,No Failure,10.699999999999989,4937.955332912437,0.5375494071146245,24.55000000000001,35.25,Asia-Pacific
H29716,H,297.8,308.4,1512.0,35.1,138,0,No Failure,10.599999999999966,5557.603067906488,0.5454545454545454,24.650000000000034,35.25,North americ
M15163,M,297.8,308.4,1479.0,43.5,143,0,No Failure,10.599999999999966,6737.302525255991,0.5652173913043478,24.650000000000034,35.25,Europe
L47484,L,297.8,308.4,1737.0,27.5,146,0,No Failure,10.599999999999966,5002.200902678348,0.5770750988142292,24.650000000000034,35.25,Asia-Pacific
